sid	Smiles
103164549	C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC
103164549	C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC
103164619	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
103164619	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
103164619	CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
103164678	COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
103164678	COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
103164726	C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
103164726	C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
103164735	CC(=O)NC1=NN=C(S1)S(=O)(=O)N
103164735	CC(=O)NC1=NN=C(S1)S(=O)(=O)N
103164769	C1=CC(=CC=C1N)S(=O)(=O)N
103164769	C1=CC(=CC=C1N)S(=O)(=O)N
103164806	C1=CC(=C(C(=C1)Cl)/C=N/N=C(N)N)Cl
103164806	C1=CC(=C(C(=C1)Cl)/C=N/N=C(N)N)Cl
103164821	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O
103164821	C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O
103164854	C1=CC=C2C(=C1)C=CC(=O)O2
103164854	C1=CC=C2C(=C1)C=CC(=O)O2
103164872	CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC
103164872	CC(=O)O[C@@H]1[C@@H](SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC
103164873	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
103164873	CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O
103164874	CC(=O)OC1=CC=CC=C1C(=O)O
103164874	CC(=O)OC1=CC=CC=C1C(=O)O
103164917	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
103164917	CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
103164922	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
103164922	CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
103164944	C1=CC=C(C(=C1)C(=O)O)O
103164944	C1=CC=C(C(=C1)C(=O)O)O
103164951	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
103164951	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
103164951	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
103164951	CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
103165086	CC1(CCCCC1)COC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
