	Standard Value	Smiles	Standard Activity
1062	31.62	CN1CCC(CC1)N(C)C(=O)C2CN(C3=CC=CC=C23)S(=O)(=O)C4=CC5CCOC5C=C4	1
1063	25.12	CN1CCC(CC1)N(C)C(=O)C2CN(C3=CC=CC=C23)S(=O)(=O)C4=CC=C(C=C4)C(F)(F)F	1
1064	19.95	CN1CCC(CC1)N(C)C(=O)C2CN(C3=CC=CC=C23)S(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F	1
1065	25.12	CN1CCC(CC1)N(C)C(=O)C2CN(C3=CC=CC=C23)S(=O)(=O)C4=CC=CC(=C4)C(F)(F)F	1
1066	100.0	CC1=CC(=C(C(=C1S(=O)(=O)N2CC(C3=CC=CC=C32)C(=O)N(C)C4CCN(CC4)C)C)C)OC	1
1067	125.89	CN1CCC(CC1)N(C)C(=O)C2CN(C3=CC=CC=C23)S(=O)(=O)C4=CC=C(C=C4)C5=CC=CC=C5	1
1068	87.5	C1CCN(C1)C2=NC3=C(N=NN3C4=C2SC=C4)S(=O)(=O)C5=CC=CC=C5	1
1069	103.0	CC(C12CC3CC(C1)CC(C3)C2)NC4=NC5=C(N=NN5C6=C4SC=C6)S(=O)(=O)C7=CC=CC=C7	1
1070		CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2	0
1071	215.0	CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)N(CCCCCCCCNS(=O)(=O)C3=CC=CC4=C3C=CC=C4N(C)C)C5=CC(=C(C=C5)OC)N6CCNCC6	1
1072	194.0	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCCCCCN3CCN(CC3)C4=C(C=CC(=C4)NS(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C)OC	1
1073	165.0	CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)S(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C	1
1074	447.0	CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)CCCCCCCCNS(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C	1
1075	523.0	CN(C)C1=CC=C(C=C1)C2=CN=C(O2)C3=CC=C(C=C3)S(=O)(=O)NC4=CC(=C(C=C4)OC)N5CCNCC5	1
1076	554.0	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCCCN3CCN(CC3)C4=C(C=CC(=C4)NS(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C)OC	1
1077	135.0	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)N(C3=CC(=C(C=C3)OC)N4CCNCC4)S(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C	1
1078	741.0	CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OCCCCCCCCNS(=O)(=O)C4=CC=CC5=C4C=CC=C5N(C)C)N6CCNCC6	1
1079	175.0	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCN3CCN(CC3)C4=C(C=CC(=C4)NS(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C)OC	1
1080	747.0	CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)N(CCCCNS(=O)(=O)C3=CC=CC4=C3C=CC=C4N(C)C)C5=CC(=C(C=C5)OC)N6CCNCC6	1
1081	90.0	CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)CCCCCCNC(=O)CCCCC5[C@@H]6[C@H](CS5)NC(=O)N6	1
1082	266.0	CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)CCCCCCNS(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C	1
1083	8.0	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NC3=CC(=C(C=C3)OC)N4CCNCC4	1
1084	27.0	CC1=C(SC2=C1C=C(C=C2)Cl)S(=O)(=O)N(C3=CC(=C(C=C3)OC)N4CCNCC4)S(=O)(=O)C5=CC=CC6=C5C=CC=C6N(C)C	1
1085	88.0	COC1=CC=C(C=C1)S(=O)(=O)C2=C3C(=NN2)C=CC=C3N4CCNCC4	1
1086	207.0	C1CN(CCN1)C2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=C(C=C4)C(F)(F)F	1
1087	11.0	C1CN(CCN1)C2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=CC(=C4)F	1
1088	124.0	COC1=CC=C(C=C1)S(=O)(=O)C2=C3C=CC(=CC3=NN2)N4CCNCC4	1
1089	110.0	C1CN(CCN1)C2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=C(C=C4)Cl	1
1090	125.0	C1CN(CCN1)C2=CC=CC3=NNC(=C32)S(=O)(=O)C4=CC=C(C=C4)Cl	1
1091	48.0	C1CN(CCN1)C2=CC=CC3=NNC(=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54	1
1092	27.0	CC1=CC=C(C=C1)S(=O)(=O)C2=C3C=CC(=CC3=NN2)N4CCNCC4	1
1093	134.0	C1CN(CCN1)C2=CC=CC3=NNC(=C32)S(=O)(=O)C4=CC=CC(=C4)F	1
1094	134.0	CC1=CC=C(C=C1)S(=O)(=O)C2=C3C(=NN2)C=CC=C3N4CCNCC4	1
1095	22.0	C1CN(CCN1)C2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54	1
1096	489.0	CCCCN1CCC(CC1)COC(=O)C2=CC(=C(C3=C2OCCO3)NC)Cl	1
1097	1.0	C1CNCC1N2C=C(C3=C2N=CC=C3)S(=O)(=O)C4=CC=C(S4)Cl	1
1098	1.995	CN1CCCC(C1)N2C=C(C3=C2N=CC=C3)S(=O)(=O)C4=C(N=C5N4C=CS5)Cl	1
1099	0.7943	CN1CCC(C1)N2C=C(C3=C2N=CC=C3)S(=O)(=O)C4=C(N=C5N4C=CS5)Cl	1
1100	0.7079	C1CC(CNC1)N2C=C(C3=C2N=CC=C3)S(=O)(=O)C4=C(N=C5N4C=CS5)Cl	1
1101	0.7079	CCN1CCCC(C1)N2C=C(C3=C2N=CC=C3)S(=O)(=O)C4=C(N=C5N4C=CS5)Cl	1
1102	1.0	C1CNCC1N2C=C(C3=C2N=CC=C3)S(=O)(=O)C4=C(N=C5N4C=CS5)Cl	1
1103	1.698	CC(C)N1CCCC(C1)N2C=C(C3=C2N=CC=C3)S(=O)(=O)C4=C(N=C5N4C=CS5)Cl	1
1104	1.413	CCN1CCC(C1)N2C=C(C3=C2N=CC=C3)S(=O)(=O)C4=C(N=C5N4C=CS5)Cl	1
1105	0.5623	CC1=NC2=C(C(=NN2C(=C1)CO)SC)S(=O)(=O)C3=CC=CC=C3	1
1106	7.943	CC1=NC2=C(C(=NN2C=C1)SC)S(=O)(=O)C3=CC(=C(C=C3)F)Cl	1
1107	9.55	CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=C(C=C3)OC)C	1
1108	6.761	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=C(C=C3)F)C	1
1109	1.995	CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=C(C=C3)O)C	1
1110	3.162	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=C(C=C3)Cl)C	1
1111	0.6026	CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC(=C(C=C3)F)Cl)C	1
1112	0.2818	CC1=NC2=C(C(=NN2C(=C1)CO)NC)S(=O)(=O)C3=CC=CC=C3	1
1113	0.1862	CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC(=CC=C3)Cl)C	1
1114	44.67	CSC1=NN2C=CC=NC2=C1S(=O)(=O)C3=CC(=C(C=C3)F)Cl	1
1115	11.75	CNC1=NN2C=CC=NC2=C1S(=O)(=O)C3=CC=C(C=C3)F	1
1116	154.88	CC1=NC2=C(C(=NN2C(=C1)COC)SC)S(=O)(=O)C3=CC=CC=C3	1
1117	1.445	CC1=NC2=C(C(=NN2C=C1)NC)S(=O)(=O)C3=CC=CC=C3	1
1118	0.2399	CC1=CC=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=CC=C3	1
1119	0.4786	CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=CC=C3)CO	1
1120	7.586	CC1=NC2=C(C(=NN2C(=C1)COC)NC)S(=O)(=O)C3=CC=CC=C3	1
1121	3.89	CNC1=NN2C=CC=NC2=C1S(=O)(=O)C3=CC=CC=C3	1
1122	37.15	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=C(C=C3)N(C)C)C	1
1123	15.14	CSC1=NN2C=CC=NC2=C1S(=O)(=O)C3=CC(=CC=C3)Cl	1
1124	1.072	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=CC(=C3)F)C	1
1125	131.83	CSC1=NN2C=CC=NC2=C1S(=O)(=O)C3=CC=C(C=C3)F	1
1126	3.981	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=C(C=C3)O)C	1
1127	3.802	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC(=C(C=C3)F)Cl)C	1
1128	0.257	CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=CC=C3)C	1
1129	37.15	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=C(C=C3)OC)C	1
1130	114.82	CSC1=NN2C=CC=NC2=C1S(=O)(=O)C3=CC=CC=C3	1
1131	1.202	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=CC=C3)C	1
1132	0.2692	CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=CC=C3)COC	1
1133	3.236	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=CC=C3)COC	1
1134	2.138	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=CC=C3)CO	1
1135	0.5012	CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=CC(=C3)F)C	1
1136	0.7586	CC1=CC(=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC(=CC=C3)Cl)C	1
1137	22.91	CC1=CC=NC2=C(C(=NN12)SC)S(=O)(=O)C3=CC=CC=C3	1
1138	16.6	CC1=NC2=C(C(=NN2C=C1)SC)S(=O)(=O)C3=CC=CC=C3	1
1139	1.175	CNC1=NN2C=CC=NC2=C1S(=O)(=O)C3=CC(=CC=C3)Cl	1
1140	0.3981	CC1=CC(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=C(C=C3)F)C	1
1141	9.8	COC1=CC=C(C=C1)S(=O)(=O)C2=C3C=C(C=CC3=NN2)NC4CCNCC4.Cl	1
1142	12.0	C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)C3=C4C=C(C=CC4=NN3)CNCCN.Cl	1
1143	9.8	C1CC(CNC1)C(=O)NC2=CC=CC3=C(NN=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1144	0.6	C1CNCCC1NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC5=CC=CC=C5C=C4.Cl	1
1145	2.8	C1CNCCC1NC2=CC=CC3=NNC(=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1146	1.5	C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)C3=C4C=C(C=CC4=NN3)NC(=O)CCN.Cl	1
1147	24.0	C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)C3=C4C=CC(=CC4=NN3)NC(=O)CCN.Cl	1
1148	6.7	C1CNCCC1NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC(=C4)F.Cl	1
1149	1.0	CC(C)C1=CC=C(C=C1)S(=O)(=O)C2=C3C=C(C=CC3=NN2)NC4CCNCC4.Cl	1
1150	6.7	C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)C3=C4C=C(C=CC4=NN3)NCCN.Cl	1
1151	4.3	CC(C)[C@@H](CNC1=CC2=C(NN=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43)N.Cl	1
1152	1.7	C1CC(CNC1)NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1153	1.0	C1CNCCC1NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC(=CC=C4)Cl.Cl	1
1154	44.0	C1CNCCC1CNC2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1155	14.0	CN(C)CCN(C)CC1=CC2=C(NN=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43.Cl	1
1156	0.7	C1CNCCC1NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1157	1.5	C1CNCCC1NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=C(C=C4)C(F)(F)F.Cl	1
1158	44.0	CN(C)CCC(=O)NC1=CC2=NNC(=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43.Cl	1
1159	28.0	C1CNCCC1C(=O)NC2=CC=CC3=C(NN=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1160	0.8	CC1=CC(=CC=C1)S(=O)(=O)C2=C3C=C(C=CC3=NN2)NC4CCNCC4.Cl	1
1161	17.0	C1CNCCC1CNC2=CC=CC3=C(NN=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1162	4.8	CN(C)CCC(=O)NC1=CC=CC2=C(NN=C21)S(=O)(=O)C3=CC=CC4=CC=CC=C43.Cl	1
1163	3.5	C1CNCCC1CNC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1164	66.0	C1CC(CNC1)NC2=CC=CC3=C(NN=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1165	27.0	CCN(CC)CCC(=O)NC1=CC=CC2=C(NN=C21)S(=O)(=O)C3=CC=CC4=CC=CC=C43.Cl	1
1166	4.2	C1CC(CNC1)NC2=CC=CC3=NNC(=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1167	65.0	CCN(CC)CCC(=O)NC1=CC2=NNC(=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43.Cl	1
1168	17.0	C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)C3=C4C=CC=C(C4=NN3)NCCN.Cl	1
1169	30.0	C1CNCCC1NC2=CC=CC3=C(NN=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1170	3.1	C1CNCCC1NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC=C4.Cl	1
1171	6.3	C1CNCCC1NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=C(C=C4)F.Cl	1
1172	0.24	C1CN(CCN1)CC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1173	12.0	C1CCN(CC1)CCC(=O)NC2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1174	31.0	C1CNCCC1C(=O)NC2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1175	107.0	C1CCN(CC1)CCNC(=O)C2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1176	53.0	C1CNCCC1NC2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1177	3.4	C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)C3=C4C=CC=C(C4=NN3)NC(=O)CCN.Cl	1
1178	1.4	CC(CNC1=CC2=C(NN=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43)N.Cl	1
1179	2.3	C1CNCCC1NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=C(C=C4)Cl.Cl	1
1180	17.0	C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)C3=C4C=CC(=CC4=NN3)NCCN.Cl	1
1181	2.9	CN(C)CCNC(=O)C1=CC2=C(NN=C2C=C1)S(=O)(=O)C3=CC=CC4=CC=CC=C43.Cl	1
1182	9.5	C1CNCCC1CNC2=CC=CC3=NNC(=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1183	24.0	C1CCN(CC1)CCC(=O)NC2=CC=CC3=C(NN=C32)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1184	57.0	C1CC(CNC1)NC2=CC3=NNC(=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1185	1.1	C1CNCCC1C(=O)NC2=CC3=C(NN=C3C=C2)S(=O)(=O)C4=CC=CC5=CC=CC=C54.Cl	1
1186	30.1	CCN1CCN(CC1)C2=CN(C3=C2C=C(C=C3)Br)S(=O)(=O)C4=CC=C(C=C4)C(C)C	1
1187	55.3	CC(C)C1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2C=C(C=C3)Cl)N4CCN(CC4)C	1
1188	9.2	CN1CCN(CC1)C2=CN(C3=C2C=C(C=C3)Br)S(=O)(=O)C4=CC=C(C=C4)F	1
1189	23.2	CC(C)C1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2C=CC(=C3)Br)N4CCN(CC4)C	1
1190	10.8	CN1CCN(CC1)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC(=CC=C4)Cl	1
1191	3.4	CC(C)C1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=CC=CC=C32)N4CCN(CC4)C	1
1192	8.6	CCN1CCN(CC1)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=C(C=C4)C(C)C	1
1193	10.2	CN1CCN(CC1)C2=CN(C3=C2C=C(C=C3)Br)S(=O)(=O)C4=CC=CC=C4Br	1
1194	30.5	CCN1CCN(CC1)C2=CN(C3=C2C=C(C=C3)Cl)S(=O)(=O)C4=CC=C(C=C4)C(C)C	1
1195	82.3	CCN1CCN(CC1)C2=CN(C3=C2C=CC(=C3)Cl)S(=O)(=O)C4=CC=C(C=C4)OC	1
1196	30.2	CN1CCN(CC1)C2=CN(C3=C2C=CC(=C3)Cl)S(=O)(=O)C4=CC=CC=C4Br	1
1197	63.5	CCN1CCN(CC1)C2=CN(C3=C2C=CC(=C3)Cl)S(=O)(=O)C4=C(C=CC(=C4)OC)OC	1
1198	15.9	CN1CCN(CC1)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4	1
1199	15.2	CN1CCN(CC1)C2=CN(C3=CC=CC=C32)S(=O)(=O)C4=CC=CC=C4Br	1
1200	10.6	CCN1CCN(CC1)C2=CN(C3=C2C=C(C=C3)Br)S(=O)(=O)C4=CC=C(C=C4)F	1
1201	25.5	CCN1CCN(CC1)C2=CN(C3=C2C=CC(=C3)Cl)S(=O)(=O)C4=CC5=CC=CC=C5C=C4	1
1202	20.3	CCN1CCN(CC1)C2=CN(C3=C2C=C(C=C3)Cl)S(=O)(=O)C4=CC=CC=C4Br	1
1203	2.512	CSC1=NN2C(=C1S(=O)(=O)C3=CC=CC=C3)N=C4CCCC4=C2N5CCNCC5	1
1204	794.33	CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)C5=NC=CN=C5	1
1205	3162.28	CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)N5CCOC5=O	1
1206	316.23	CC1=NC2=C(C=C1)C(=CC=C2)N3CCN(CC3)CCC4=CC(=CC=C4)NC(=O)NC5=CC=CC=C5	1
1207	22.2	CC1=CC(=NC2=C(C(=NN12)OCCO)S(=O)(=O)C3=CC=CC=C3)C	1
1208	68.4	CC1=CC(=NC2=C(C(=NN12)C)S(=O)(=O)C3=CC=CC=C3)C	1
1209	2600.0	CC1=CC(=NC2=C(C(=NN12)NCCN(C)C)S(=O)(=O)C3=CC=CC=C3)C	1
1210	2960.0	CC1=CC(=NC2=C(C(=NN12)S(=O)C)S(=O)(=O)C3=CC=CC=C3)C	1
1211	1380.0	CC1=CC(=NC2=C(C(=NN12)N3CCNCC3)S(=O)(=O)C4=CC=CC=C4)C	1
1212	14.5	CC1=CC(=NC2=C(C(=NN12)N(C)C)S(=O)(=O)C3=CC=CC=C3)C	1
1213	764.0	CC1=CC(=NC2=C(C(=NN12)NCCCN(C)C)S(=O)(=O)C3=CC=CC=C3)C	1
1214	2200.0	CC1=CC(=NC2=C(C(=NN12)OCCN(C)C)S(=O)(=O)C3=CC=CC=C3)C	1
1215	237.0	CC1=CC(=NC2=C(C=NN12)S(=O)(=O)C3=CC=CC=C3)C	1
1216	1.91	CCSC1=NN2C(=CC(=NC2=C1S(=O)(=O)C3=CC=CC=C3)C)C	1
1217	489.0	CC1=CC(=NC2=C(C(=NN12)N(C)CCN(C)C)S(=O)(=O)C3=CC=CC=C3)C	1
1218	93.0	CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC=CC(=C4)F	1
1219	48.0	CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC=C(C=C4)OC(F)(F)F	1
1220	46.0	CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC=C(C=C4)C(F)(F)F	1
1221	55.0	CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC=CC=C4	1
1222	66.0	CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC=C(C=C4)F	1
1223	123.0	CN1CCC(CC1)C2=C3C=C(C=CC3=NN2)S(=O)(=O)C4=CC=C(C=C4)OC	1
1224	50.0	CC1=CC(=CC=C1)S(=O)(=O)C2=CC3=C(NN=C3C=C2)C4CCN(CC4)C	1
1225	50.0	CC1=CC(=CC=C1)SC2=CC3=C(CC4N3CCNC4)C=C2	1
1226	5.0	C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O	1
1227	110.0	COC1=CC(=CC=C1)SC2=CC3=C(CC4N3CCNC4)C=C2	1
1228	300.0	C1CN2C(CC3=C2C=C(C=C3)SC4=CC=CC(=C4)C(F)(F)F)CN1	1
1229	760.0	C1CN2C(CC3=C2C=C(C=C3)SC4=CC=C(C=C4)C(F)(F)F)CN1	1
1230	81.0	CC1=CC=CC=C1SC2=CC3=C(CC4N3CCNC4)C=C2	1
1231	150.0	C1CN2C(CC3=C2C=C(C=C3)SC4=CC=CC=C4F)CN1	1
1232	160.0	C1CN2C(CC3=C2C=C(C=C3)SC4=CC=C(C=C4)F)CN1	1
1233	23.0	COC1=CC=CC=C1SC2=CC3=C(CC4N3CCNC4)C=C2	1
1234	110.0	CC1=CC=C(C=C1)SC2=CC3=C(CC4N3CCNC4)C=C2	1
1235	78.0	COC1=CC=C(C=C1)SC2=CC3=C(CC4N3CCNC4)C=C2	1
1236	330.0	C1CN2C(CC3=C2C=C(C=C3)SC4=CC=CC=C4C(F)(F)F)CN1	1
1237	2.52	C1CN(CCN1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=CC=C4	1
1238	17.9	CC(C)C1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C2C=CC(=C3)CN4CCN(CC4)C	1
1239	14.6	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=C(C=C4)F	1
1240	2.97	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3Cl)S(=O)(=O)C4=CC=C(C=C4)F	1
1241	18.0	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=C(C(=CC=C4)Cl)Cl	1
1242	11.3	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=C(C=CC(=C4)C(F)(F)F)Cl	1
1243	3.36	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3Cl)S(=O)(=O)C4=C(C=C(C=C4)F)F	1
1244	5.52	CCN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=C(C(=CC=C4)Cl)Cl	1
1245	11.0	CCN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=C(C=C4)C	1
1246	3.83	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=CC=C4	1
1247	5.72	CCN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=CC(=C4)C(F)(F)F	1
1248	5.57	C1CN(CCN1)CC2=CC3=C(C=C2)N(C=C3Cl)S(=O)(=O)C4=C(C=C(C=C4)F)F	1
1249	5.81	CCN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=C(C=C4)C(C)C	1
1250	3.02	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=C(C=C4)Cl	1
1251	12.4	CCN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=C(C=C(C=C4)F)F	1
1252	14.9	CC(C)C1=CC=C(C=C1)S(=O)(=O)N2C=CC3=C2C=CC(=C3)CN4CCNCC4	1
1253	3.21	CCN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=C(C=C4)F	1
1254	8.3	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=CC=C4Br	1
1255	9.33	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3Cl)S(=O)(=O)C4=CC=C(C=C4)Cl	1
1256	3.15	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=CC(=C4)C(F)(F)F	1
1257	2.56	CCN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=CC=C4Br	1
1258	4.16	CN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3Cl)S(=O)(=O)C4=C(C=CC(=C4)C(F)(F)F)Cl	1
1259	7.77	C1CN(CCN1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=CC=C4Br	1
1260	2.58	C1CN(CCN1)CC2=CC3=C(C=C2)N(C=C3Cl)S(=O)(=O)C4=CC=C(C=C4)F	1
1261	28.2	CCN1CCN(CC1)CC2=CC3=C(C=C2)N(C=C3)S(=O)(=O)C4=CC=C(C=C4)Cl	1
1262		CC1=C(C=CC(=C1C)S(=O)(=O)N2CC(C3=CC=CC=C32)C(=O)NCCCN4CCN(CC4)C)OC	0
1263	2.8	CCC1CN(N=C1)C(=NCC)NS(=O)(=O)C2=CC(=CC=C2)Cl	1
1264	17.0	CCC1CN(N=C1)C(=NCC)NS(=O)(=O)C2=CC=CC(=C2)F	1
1265	71.1	CCN=C(NS(=O)(=O)C1=CC(=CC=C1)Cl)N2CC3(CCOCC3)C=N2	1
1266	33.9	CCN=C(NS(=O)(=O)C1=CC(=CC=C1)Cl)N2CCC=N2	1
1267	8.2	CCN=C(NS(=O)(=O)C1=CC(=CC=C1)Cl)N2C(CC=N2)C3=CC=CO3	1
1268	27.8	CCC1CN(N=C1)C(=NCC)NS(=O)(=O)C2=CC=CC=C2Cl	1
